,0
8763,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)F)F
8764,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)F)Cl
8765,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)Cl)(F)F
8766,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)Cl)(Cl)Cl
8767,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)Cl)(Cl)F
8768,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)Cl)F
8769,C(C(C(C(C(C(F)(F)F)(Cl)F)F)Cl)Cl)Cl
8770,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(F)F)(F)F
8771,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(F)F)(Cl)Cl
8772,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(F)F)(Cl)F
8773,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(F)F)F
8774,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(F)F)Cl
8775,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)Cl)(F)F
8776,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)Cl)(Cl)Cl
8777,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)Cl)(Cl)F
8778,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)Cl)F
8779,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)Cl)Cl
8780,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)F)(F)F
8781,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)F)(Cl)Cl
8782,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)F)(Cl)F
8783,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)F)F
8784,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)(Cl)F)Cl
8785,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)F)(F)F
8786,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)F)(Cl)Cl
8787,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)F)(Cl)F
8788,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)F)F
8789,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)F)Cl
8790,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)Cl)(F)F
8791,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)Cl)(Cl)Cl
8792,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)Cl)(Cl)F
8793,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)Cl)F
8794,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(F)F)Cl)Cl
8795,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(F)F)(F)F
8796,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(F)F)(Cl)Cl
8797,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(F)F)(Cl)F
8798,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(F)F)F
8799,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(F)F)Cl
8800,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)Cl)(F)F
8801,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl
8802,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)Cl)(Cl)F
8803,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)Cl)F
8804,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)Cl)Cl
8805,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)F)(F)F
8806,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)F)(Cl)Cl
8807,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)F)(Cl)F
8808,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)F)F
8809,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)(Cl)F)Cl
8810,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)F)(F)F
8811,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)F)(Cl)Cl
8812,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)F)(Cl)F
8813,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)F)F
8814,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)F)Cl
8815,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)Cl)(F)F
8816,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)Cl)(Cl)Cl
8817,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)Cl)(Cl)F
8818,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)Cl)F
8819,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)Cl)Cl)Cl
8820,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(F)F)(F)F
8821,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(F)F)(Cl)Cl
8822,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(F)F)(Cl)F
8823,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(F)F)F
8824,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(F)F)Cl
8825,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)Cl)(F)F
8826,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl
8827,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)Cl)(Cl)F
8828,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)Cl)F
8829,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)Cl)Cl
8830,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)F)(F)F
8831,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)F)(Cl)Cl
8832,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)F)(Cl)F
8833,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)F)F
8834,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)(Cl)F)Cl
8835,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)F)(F)F
8836,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)F)(Cl)Cl
8837,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)F)(Cl)F
8838,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)F)F
8839,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)F)Cl
8840,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)Cl)(F)F
8841,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)Cl)(Cl)Cl
8842,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)Cl)(Cl)F
8843,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)Cl)F
8844,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)(Cl)F)Cl)Cl
8845,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(F)F)(F)F
8846,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(F)F)(Cl)Cl
8847,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(F)F)(Cl)F
8848,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(F)F)F
8849,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(F)F)Cl
8850,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)Cl)(F)F
8851,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)Cl)(Cl)Cl
8852,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)Cl)(Cl)F
8853,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)Cl)F
8854,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)Cl)Cl
8855,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)F)(F)F
8856,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)F)(Cl)Cl
8857,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)F)(Cl)F
8858,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)F)F
8859,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)(Cl)F)Cl
8860,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)F)(F)F
8861,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)F)(Cl)Cl
8862,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)F)(Cl)F
8863,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)F)F
8864,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)F)Cl
8865,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)Cl)(F)F
8866,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)Cl)(Cl)Cl
8867,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)Cl)(Cl)F
8868,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)Cl)F
8869,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)F)Cl)Cl
8870,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(F)F)(F)F
8871,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(F)F)(Cl)Cl
8872,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(F)F)(Cl)F
8873,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(F)F)F
8874,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(F)F)Cl
8875,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)Cl)(F)F
8876,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)Cl)(Cl)Cl
8877,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)Cl)(Cl)F
8878,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)Cl)F
8879,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)Cl)Cl
8880,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)F)(F)F
8881,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)F)(Cl)Cl
8882,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)F)(Cl)F
8883,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)F)F
8884,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)(Cl)F)Cl
8885,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)F)(F)F
8886,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)F)(Cl)Cl
8887,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)F)(Cl)F
8888,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)F)F
8889,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)F)Cl
8890,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)Cl)(F)F
8891,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)Cl)(Cl)Cl
8892,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)Cl)(Cl)F
8893,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)Cl)F
8894,C(C(C(C(C(C(F)(F)F)(Cl)F)Cl)Cl)Cl)Cl
8895,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F
8896,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)(Cl)Cl
8897,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)(Cl)F
8898,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)F
8899,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(F)F)Cl
8900,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)Cl)(F)F
8901,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl
8902,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)Cl)(Cl)F
8903,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)Cl)F
8904,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)Cl)Cl
8905,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)F)(F)F
8906,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)F)(Cl)Cl
8907,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)F)(Cl)F
8908,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)F)F
8909,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)(Cl)F)Cl
8910,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)F)(F)F
8911,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)F)(Cl)Cl
8912,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)F)(Cl)F
8913,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)F)F
8914,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)F)Cl
8915,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)Cl)(F)F
8916,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)Cl)(Cl)Cl
8917,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)Cl)(Cl)F
8918,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)Cl)F
8919,C(C(C(C(C(C(F)(F)F)F)(F)F)(F)F)Cl)Cl
8920,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(F)F)(F)F
8921,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl
8922,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(F)F)(Cl)F
8923,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(F)F)F
8924,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(F)F)Cl
8925,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F
8926,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl
8927,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F
8928,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)Cl)F
8929,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)Cl)Cl
8930,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)F)(F)F
8931,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl
8932,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)F)(Cl)F
8933,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)F)F
8934,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)(Cl)F)Cl
8935,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)F)(F)F
8936,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)F)(Cl)Cl
8937,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)F)(Cl)F
8938,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)F)F
8939,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)F)Cl
8940,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)Cl)(F)F
8941,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)Cl)(Cl)Cl
8942,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)Cl)(Cl)F
8943,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)Cl)F
8944,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)Cl)Cl)Cl
8945,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(F)F)(F)F
8946,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(F)F)(Cl)Cl
8947,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(F)F)(Cl)F
8948,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(F)F)F
8949,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(F)F)Cl
8950,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)Cl)(F)F
8951,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl
8952,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F
8953,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)Cl)F
8954,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)Cl)Cl
8955,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)F)(F)F
8956,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl
8957,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)F)(Cl)F
8958,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)F)F
8959,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)(Cl)F)Cl
8960,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)F)(F)F
8961,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)F)(Cl)Cl
8962,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)F)(Cl)F
8963,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)F)F
8964,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)F)Cl
8965,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)Cl)(F)F
8966,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)Cl)(Cl)Cl
8967,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)Cl)(Cl)F
8968,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)Cl)F
8969,C(C(C(C(C(C(F)(F)F)F)(F)F)(Cl)F)Cl)Cl
8970,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(F)F)(F)F
8971,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(F)F)(Cl)Cl
8972,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(F)F)(Cl)F
8973,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(F)F)F
8974,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(F)F)Cl
8975,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)Cl)(F)F
8976,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)Cl)(Cl)Cl
8977,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)Cl)(Cl)F
8978,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)Cl)F
8979,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)Cl)Cl
8980,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)F)(F)F
8981,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)F)(Cl)Cl
8982,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)F)(Cl)F
8983,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)F)F
8984,C(C(C(C(C(C(F)(F)F)F)(F)F)F)(Cl)F)Cl
8985,C(C(C(C(C(C(F)(F)F)F)(F)F)F)F)(F)F
8986,C(C(C(C(C(C(F)(F)F)F)(F)F)F)F)(Cl)Cl
8987,C(C(C(C(C(C(F)(F)F)F)(F)F)F)F)(Cl)F
8988,C(C(C(C(C(C(F)(F)F)F)(F)F)F)F)F
8989,C(C(C(C(C(C(F)(F)F)F)(F)F)F)F)Cl
8990,C(C(C(C(C(C(F)(F)F)F)(F)F)F)Cl)(F)F
8991,C(C(C(C(C(C(F)(F)F)F)(F)F)F)Cl)(Cl)Cl
8992,C(C(C(C(C(C(F)(F)F)F)(F)F)F)Cl)(Cl)F
8993,C(C(C(C(C(C(F)(F)F)F)(F)F)F)Cl)F
8994,C(C(C(C(C(C(F)(F)F)F)(F)F)F)Cl)Cl
8995,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(F)F)(F)F
8996,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(F)F)(Cl)Cl
8997,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(F)F)(Cl)F
8998,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(F)F)F
8999,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(F)F)Cl
9000,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)Cl)(F)F
9001,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)Cl)(Cl)Cl
9002,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)Cl)(Cl)F
9003,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)Cl)F
9004,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)Cl)Cl
9005,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)F)(F)F
9006,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)F)(Cl)Cl
9007,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)F)(Cl)F
9008,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)F)F
9009,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)(Cl)F)Cl
9010,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)F)(F)F
9011,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)F)(Cl)Cl
9012,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)F)(Cl)F
9013,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)F)F
9014,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)F)Cl
9015,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)Cl)(F)F
9016,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)Cl)(Cl)Cl
9017,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)Cl)(Cl)F
9018,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)Cl)F
9019,C(C(C(C(C(C(F)(F)F)F)(F)F)Cl)Cl)Cl
9020,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(F)F)(F)F
9021,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(F)F)(Cl)Cl
9022,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(F)F)(Cl)F
9023,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(F)F)F
9024,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(F)F)Cl
9025,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F
9026,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl
9027,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F
9028,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)Cl)F
9029,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)Cl)Cl
9030,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)F)(F)F
9031,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl
9032,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F
9033,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)F)F
9034,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)(Cl)F)Cl
9035,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)F)(F)F
9036,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)F)(Cl)Cl
9037,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)F)(Cl)F
9038,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)F)F
9039,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)F)Cl
9040,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)Cl)(F)F
9041,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)Cl)(Cl)Cl
9042,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)Cl)(Cl)F
9043,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)Cl)F
9044,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(F)F)Cl)Cl
9045,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(F)F)(F)F
9046,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl
9047,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F
9048,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(F)F)F
9049,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(F)F)Cl
9050,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F
9051,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl
9052,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F
9053,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)F
9054,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl
9055,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F
9056,C(C(C(C(C(C(F)(F)F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl
